date,stock_id,HoldingSharesLevel,people,percent,unit
2026-05-15,1904,"1,000-5,000",57879,9.42,104479249
2026-05-15,2241,1-999,20984,0.23,249997
2026-05-15,2038,差異數調整（說明4）,0,0.0,0
2026-05-15,3592,"200,001-400,000",17,6.48,4917654
2026-05-15,1731,"40,001-50,000",51,1.77,2354711
2026-05-15,1731,"50,001-100,000",102,5.5,7316809
2026-05-15,2723,"200,001-400,000",27,4.27,7693834
2026-05-15,8438,1-999,914,0.14,103869
2026-05-15,2352,"40,001-50,000",869,2.46,38921039
2026-05-15,2352,total,189879,100.0,1580506505
2026-05-15,3592,"400,001-600,000",12,7.97,6049932
2026-05-15,1731,total,18796,100.0,132915244
2026-05-15,2109,"1,000-5,000",3940,3.18,8900299
2026-05-15,2701,"40,001-50,000",56,0.56,2558455
2026-05-15,2109,"100,001-200,000",84,4.23,11829302
2026-05-15,1225,"400,001-600,000",7,1.38,3361234
2026-05-15,1232,"20,001-30,000",108,1.72,2764251
2026-05-15,1232,"10,001-15,000",206,1.63,2615972
2026-05-15,1731,"1,000-5,000",5841,8.94,11886340
2026-05-15,1731,"10,001-15,000",331,3.13,4161689
2026-05-15,1465,"800,001-1,000,000",4,3.63,3768000
2026-05-15,1731,"15,001-20,000",220,3.02,4020062
2026-05-15,1731,"30,001-40,000",64,1.74,2320691
2026-05-15,2352,"50,001-100,000",1401,6.3,99671824
2026-05-15,1233,"30,001-40,000",20,0.77,702604
2026-05-15,2352,"100,001-200,000",574,4.94,78149029
2026-05-15,2352,"200,001-400,000",261,4.57,72278319
2026-05-15,2459,"1,000-5,000",4078,8.27,8733036
2026-05-15,2701,"100,001-200,000",60,1.93,8693923
2026-05-15,2701,"200,001-400,000",31,2.01,9088292
2026-05-15,2701,"400,001-600,000",9,1.01,4585778
2026-05-15,2701,"600,001-800,000",4,0.61,2784086
2026-05-15,3390,total,58084,100.0,79329659
2026-05-15,2109,"400,001-600,000",20,3.4,9503053
2026-05-15,2109,"600,001-800,000",6,1.47,4115517
2026-05-15,2109,"800,001-1,000,000",9,2.88,8066781
2026-05-15,1731,"20,001-30,000",159,3.06,4074974
2026-05-15,3550,"30,001-40,000",98,3.27,3523141
2026-05-15,3390,"600,001-800,000",6,5.51,4374305
2026-05-15,2114,"15,001-20,000",68,1.52,1186775
2026-05-15,2034,"200,001-400,000",87,4.34,22992565
2026-05-15,4104,差異數調整（說明4）,0,0.0,0
2026-05-15,2034,"100,001-200,000",202,5.43,28735329
2026-05-15,2701,total,15238,100.0,449967838
2026-05-15,2701,"more than 1,000,001",23,84.12,378551769
2026-05-15,2701,"800,001-1,000,000",2,0.4,1813033
2026-05-15,2109,total,35299,100.0,279349134
2026-05-15,3592,"100,001-200,000",30,5.77,4378682
2026-05-15,3592,"50,001-100,000",64,5.83,4425524
2026-05-15,1595,"400,001-600,000",3,3.12,1706095
2026-05-15,4104,total,45433,100.0,188367456
2026-05-15,3252,total,2784,100.0,50195754
2026-05-15,4107,"600,001-800,000",6,6.02,4177154
2026-05-15,2924,"100,001-200,000",8,2.3,1201740
2026-05-15,4107,"more than 1,000,001",14,51.0,35344774
2026-05-15,2034,"more than 1,000,001",39,42.21,223299954
2026-05-15,2034,"800,001-1,000,000",9,1.52,8040892
2026-05-15,2241,"200,001-400,000",35,8.81,9219346
2026-05-15,1432,"20,001-30,000",93,2.15,2329098
2026-05-15,1732,差異數調整（說明4）,0,0.0,0
2026-05-15,2034,"600,001-800,000",9,1.22,6466843
2026-05-15,1225,"40,001-50,000",20,0.38,923165
2026-05-15,1225,"50,001-100,000",40,1.2,2927765
2026-05-15,1225,"100,001-200,000",20,1.18,2875547
2026-05-15,1904,"50,001-100,000",649,4.15,46090511
2026-05-15,1904,1-999,275426,0.75,8405122
2026-05-15,1904,"400,001-600,000",38,1.73,19263804
2026-05-15,2034,"15,001-20,000",994,3.4,17987288
2026-05-15,2034,"20,001-30,000",940,4.43,23455151
2026-05-15,1905,"5,001-10,000",6121,4.5,49694468
2026-05-15,2038,"5,001-10,000",2045,7.01,13623610
2026-05-15,2038,"more than 1,000,001",13,50.07,97221484
2026-05-15,2038,"1,000-5,000",10135,10.38,20168897
2026-05-15,1432,"400,001-600,000",2,0.92,998831
2026-05-15,1432,"200,001-400,000",8,2.28,2463423
2026-05-15,2038,"50,001-100,000",130,4.67,9083955
2026-05-15,1905,1-999,18180,0.38,4298762
2026-05-15,3570,"50,001-100,000",9,3.26,558803
2026-05-15,1734,"15,001-20,000",245,2.26,4301886
2026-05-15,1734,"20,001-30,000",324,4.15,7907487
2026-05-15,1734,"30,001-40,000",128,2.35,4470502
2026-05-15,2034,"400,001-600,000",45,4.15,21982085
2026-05-15,1225,"600,001-800,000",3,0.83,2023313
2026-05-15,1595,1-999,4851,0.45,251392
2026-05-15,3592,"40,001-50,000",33,1.96,1492394
2026-05-15,2038,"600,001-800,000",4,1.46,2837984
2026-05-15,1595,"50,001-100,000",30,3.83,2097656
2026-05-15,2034,"30,001-40,000",455,3.0,15874334
2026-05-15,2038,"400,001-600,000",6,1.45,2829237
2026-05-15,2038,"100,001-200,000",50,3.41,6631980
2026-05-15,2038,"40,001-50,000",86,1.95,3785779
2026-05-15,2038,"15,001-20,000",326,2.9,5640467
2026-05-15,2038,"30,001-40,000",145,2.53,4912564
2026-05-15,2038,"20,001-30,000",358,4.25,8255475
2026-05-15,6873,差異數調整（說明4）,0,0.0,0
2026-05-15,3541,"10,001-15,000",175,3.88,2190755
2026-05-15,3541,"1,000-5,000",3148,11.83,6669349
2026-05-15,3570,1-999,1129,0.85,146545
2026-05-15,1225,"more than 1,000,001",27,86.24,208944193
2026-05-15,1904,total,346238,100.0,1108274522
2026-05-15,1904,差異數調整（說明4）,0,0.0,0
2026-05-15,1225,"1,000-5,000",2360,1.89,4579456
2026-05-15,2352,差異數調整（說明4）,0,0.0,0
2026-05-15,2038,"200,001-400,000",23,3.15,6128323
2026-05-15,1432,"600,001-800,000",0,0.0,0
2026-05-15,2034,"50,001-100,000",513,6.75,35742036
2026-05-15,2038,"10,001-15,000",909,5.37,10427066
2026-05-15,2108,"400,001-600,000",17,1.69,8350310
2026-05-15,2108,"200,001-400,000",46,2.57,12667855
2026-05-15,2108,"100,001-200,000",99,2.86,14107743
2026-05-15,1225,"15,001-20,000",68,0.49,1189694
2026-05-15,1225,"20,001-30,000",63,0.6,1473913
2026-05-15,1225,"30,001-40,000",36,0.5,1232248
2026-05-15,3541,1-999,13703,0.5,286984
2026-05-15,1225,"5,001-10,000",372,1.07,2601528
2026-05-15,3557,"1,000-5,000",2888,6.9,5823260
2026-05-15,1229,total,101937,100.0,1795960668
2026-05-15,1225,"800,001-1,000,000",2,0.71,1743695
2026-05-15,1904,"more than 1,000,001",66,60.82,674130032
2026-05-15,1904,"800,001-1,000,000",13,1.05,11695034
2026-05-15,2707,total,18896,100.0,127403238
2026-05-15,3402,1-999,27839,1.25,915996
2026-05-15,2107,"more than 1,000,001",42,55.61,168856446
2026-05-15,3402,"40,001-50,000",29,1.86,1365197
2026-05-15,2707,"200,001-400,000",15,3.37,4297116
2026-05-15,2707,"100,001-200,000",22,2.11,2694456
2026-05-15,3591,"15,001-20,000",232,2.94,4275716
2026-05-15,3591,"10,001-15,000",417,3.59,5233402
2026-05-15,3591,"5,001-10,000",1361,7.22,10500738
2026-05-15,3591,"1,000-5,000",10469,14.54,21141408
2026-05-15,2707,"10,001-15,000",263,2.6,3319234
2026-05-15,1432,"100,001-200,000",16,2.23,2408611
2026-05-15,1432,"50,001-100,000",39,2.49,2697194
2026-05-15,2707,"15,001-20,000",163,2.33,2971769
2026-05-15,2707,"20,001-30,000",109,2.14,2732492
2026-05-15,2707,"30,001-40,000",64,1.79,2285215
2026-05-15,2108,"600,001-800,000",12,1.76,8698135
2026-05-15,2108,"20,001-30,000",461,2.41,11868871
2026-05-15,3557,"100,001-200,000",27,4.52,3815514
2026-05-15,3557,"200,001-400,000",12,3.78,3188435
2026-05-15,1595,"1,000-5,000",2959,9.97,5452581
2026-05-15,2701,"20,001-30,000",149,0.81,3671496
2026-05-15,2352,"400,001-600,000",75,2.31,36658376
2026-05-15,2707,"more than 1,000,001",4,54.75,69754979
2026-05-15,4536,"40,001-50,000",34,1.72,1569243
2026-05-15,2352,1-999,90649,1.57,24869167
2026-05-15,3592,"1,000-5,000",7997,18.74,14222011
2026-05-15,2701,"5,001-10,000",905,1.45,6566108
2026-05-15,2701,"15,001-20,000",176,0.7,3167440
2026-05-15,2702,"200,001-400,000",11,2.19,3443827
2026-05-15,2108,"15,001-20,000",494,1.84,9093320
2026-05-15,2109,"30,001-40,000",112,1.43,4007015
2026-05-15,1732,total,38524,100.0,42443957
2026-05-15,2707,"800,001-1,000,000",1,0.65,840000
2026-05-15,2034,差異數調整（說明4）,1,-0.01,-61000
2026-05-15,2108,"10,001-15,000",883,2.3,11344033
2026-05-15,2352,"600,001-800,000",29,1.23,19563480
2026-05-15,3592,"10,001-15,000",213,3.65,2773208
2026-05-15,1229,差異數調整（說明4）,0,0.0,0
2026-05-15,3592,"5,001-10,000",708,7.18,5449988
2026-05-15,3591,"30,001-40,000",81,2.01,2922912
2026-05-15,2109,"40,001-50,000",77,1.27,3551754
2026-05-15,3591,"20,001-30,000",200,3.47,5052923
2026-05-15,2426,1-999,69543,1.13,3426412
2026-05-15,2109,"15,001-20,000",207,1.37,3845451
2026-05-15,2109,"10,001-15,000",308,1.4,3932616
2026-05-15,2109,"5,001-10,000",837,2.39,6687325
2026-05-15,2108,"30,001-40,000",213,1.53,7572564
2026-05-15,3557,"600,001-800,000",5,3.77,3184940
2026-05-15,3557,"400,001-600,000",5,2.81,2370900
2026-05-15,2352,"800,001-1,000,000",29,1.6,25305740
2026-05-15,2707,"40,001-50,000",24,0.86,1107336
2026-05-15,3379,"5,001-10,000",517,10.68,4066184
2026-05-15,2024,"100,001-200,000",17,2.23,2177072
2026-05-15,2115,"10,001-15,000",173,2.0,2097020
2026-05-15,1232,"100,001-200,000",28,2.5,4011021
2026-05-15,1232,"50,001-100,000",56,2.54,4064456
2026-05-15,2707,"600,001-800,000",4,2.22,2833113
2026-05-15,1232,"40,001-50,000",35,1.0,1609966
2026-05-15,1733,total,39040,100.0,99950192
2026-05-15,3557,"15,001-20,000",99,2.06,1739385
2026-05-15,3557,"20,001-30,000",132,3.74,3154148
2026-05-15,3557,"30,001-40,000",60,2.46,2079022
2026-05-15,3557,"40,001-50,000",26,1.39,1176210
2026-05-15,3557,"50,001-100,000",65,5.5,4638087
2026-05-15,1232,"30,001-40,000",51,1.12,1807577
2026-05-15,2702,"400,001-600,000",1,0.26,420250
2026-05-15,1732,"more than 1,000,001",4,44.13,18730813
2026-05-15,1232,"more than 1,000,001",6,72.31,115678848
2026-05-15,1232,"200,001-400,000",10,1.91,3058564
2026-05-15,3577,"10,001-15,000",68,1.33,855923
2026-05-15,1225,"10,001-15,000",170,0.84,2050016
2026-05-15,3550,total,50865,100.0,107550000
2026-05-15,3557,"5,001-10,000",575,4.66,3935114
2026-05-15,3557,1-999,16335,0.8,677331
2026-05-15,1904,"20,001-30,000",987,2.21,24575942
2026-05-15,1904,"30,001-40,000",534,1.69,18740320
2026-05-15,1904,"40,001-50,000",317,1.3,14478638
2026-05-15,1904,"100,001-200,000",315,3.89,43173534
2026-05-15,5209,1-999,1849,0.91,261345
2026-05-15,5209,"1,000-5,000",1881,11.74,3355717
2026-05-15,5209,"5,001-10,000",231,6.13,1752986
2026-05-15,4536,"600,001-800,000",5,3.91,3555606
2026-05-15,1904,"600,001-800,000",23,1.44,16014494
2026-05-15,1225,"200,001-400,000",21,2.35,5701240
2026-05-15,2701,"30,001-40,000",88,0.68,3101247
2026-05-15,2109,1-999,29278,0.3,852669
2026-05-15,2115,"20,001-30,000",103,2.39,2497601
2026-05-15,3577,"20,001-30,000",51,2.0,1283404
2026-05-15,2352,"30,001-40,000",1175,2.57,40708712
2026-05-15,2352,"20,001-30,000",2658,4.12,65264850
2026-05-15,1232,"400,001-600,000",3,0.96,1548172
2026-05-15,2352,"15,001-20,000",3102,3.41,53919222
2026-05-15,2352,"5,001-10,000",15177,7.15,113097877
2026-05-15,2108,差異數調整（說明4）,0,0.0,0
2026-05-15,2108,total,55036,100.0,492416659
2026-05-15,2108,"more than 1,000,001",55,64.32,316729417
2026-05-15,2108,"800,001-1,000,000",11,1.97,9738205
2026-05-15,1235,"more than 1,000,001",13,95.3,179732196
2026-05-15,2352,"10,001-15,000",4936,3.85,60962069
2026-05-15,1732,"800,001-1,000,000",1,2.27,965069
2026-05-15,4536,"10,001-15,000",161,2.25,2052006
2026-05-15,1232,"600,001-800,000",1,0.44,706000
2026-05-15,3577,"30,001-40,000",22,1.26,808735
2026-05-15,1904,"200,001-400,000",105,2.7,29938153
2026-05-15,3577,"40,001-50,000",22,1.56,1000829
2026-05-15,3577,"50,001-100,000",42,4.7,3011200
2026-05-15,3557,"10,001-15,000",261,3.72,3143501
2026-05-15,1432,"15,001-20,000",98,1.64,1778746
2026-05-15,1432,"10,001-15,000",207,2.33,2523802
2026-05-15,1733,差異數調整（說明4）,0,0.0,0
2026-05-15,3546,差異數調整（說明4）,0,0.0,0
2026-05-15,3546,total,35489,100.0,58427323
2026-05-15,3546,"more than 1,000,001",7,23.07,13484060
2026-05-15,1232,"15,001-20,000",112,1.26,2029351
2026-05-15,2108,"40,001-50,000",140,1.31,6474202
2026-05-15,2459,1-999,9510,0.62,661423
2026-05-15,1432,1-999,241896,2.27,2459427
2026-05-15,2024,"40,001-50,000",16,0.77,757709
2026-05-15,4536,"5,001-10,000",480,4.1,3730333
2026-05-15,2115,"100,001-200,000",34,4.69,4896291
2026-05-15,3703,"400,001-600,000",38,2.34,19274611
2026-05-15,1734,差異數調整（說明4）,0,0.0,0
2026-05-15,3594,"600,001-800,000",4,2.85,2738919
2026-05-15,4536,"800,001-1,000,000",5,4.86,4420801
2026-05-15,4536,"400,001-600,000",18,9.62,8740452
2026-05-15,4536,"15,001-20,000",102,2.06,1876802
2026-05-15,1232,"800,001-1,000,000",0,0.0,0
2026-05-15,4536,"200,001-400,000",28,8.53,7748280
2026-05-15,2352,"1,000-5,000",68852,10.25,162056938
2026-05-15,4536,"50,001-100,000",65,5.1,4636784
2026-05-15,4536,"30,001-40,000",46,1.8,1640810
2026-05-15,4536,"20,001-30,000",91,2.49,2269081
2026-05-15,2115,"400,001-600,000",8,3.82,3995861
2026-05-15,2115,"200,001-400,000",21,5.62,5871981
2026-05-15,4536,"100,001-200,000",42,6.76,6144869
2026-05-15,1615,1-999,3297,0.28,566016
2026-05-15,8464,"200,001-400,000",54,5.3,15553741
2026-05-15,8438,"600,001-800,000",2,1.84,1290659
2026-05-15,3594,"400,001-600,000",10,4.93,4737076
2026-05-15,3594,"200,001-400,000",27,8.04,7714351
2026-05-15,3594,"100,001-200,000",43,6.27,6021978
2026-05-15,3594,"50,001-100,000",80,5.9,5668167
2026-05-15,3594,"40,001-50,000",27,1.28,1236947
2026-05-15,3594,"30,001-40,000",42,1.53,1476699
2026-05-15,2024,1-999,48316,0.63,617923
2026-05-15,3594,"20,001-30,000",99,2.68,2573000
2026-05-15,3594,"10,001-15,000",144,1.86,1791186
2026-05-15,3594,"5,001-10,000",520,4.37,4196227
2026-05-15,3594,"1,000-5,000",5254,10.22,9807221
2026-05-15,3703,"600,001-800,000",5,0.42,3475000
2026-05-15,2360,"30,001-40,000",134,1.1,4701159
2026-05-15,1432,差異數調整（說明4）,0,0.0,0
2026-05-15,1469,"400,001-600,000",8,3.76,3288034
2026-05-15,1432,"1,000-5,000",17994,22.8,24629703
2026-05-15,1432,"5,001-10,000",664,4.81,5199967
2026-05-15,3594,"more than 1,000,001",10,42.6,40877557
2026-05-15,3703,"800,001-1,000,000",6,0.64,5288938
2026-05-15,3703,"more than 1,000,001",54,68.84,566706736
2026-05-15,1615,差異數調整（說明4）,0,0.0,0
2026-05-15,1615,"more than 1,000,001",22,76.91,151270925
2026-05-15,1615,"800,001-1,000,000",1,0.44,879226
2026-05-15,1615,"600,001-800,000",2,0.7,1379934
2026-05-15,1615,"400,001-600,000",9,2.36,4654916
2026-05-15,1615,"200,001-400,000",19,2.6,5121612
2026-05-15,1615,"100,001-200,000",30,2.21,4349333
2026-05-15,1615,"50,001-100,000",53,1.83,3608641
2026-05-15,1615,"40,001-50,000",27,0.6,1196263
2026-05-15,4536,"more than 1,000,001",14,37.17,33765224
2026-05-15,1615,"30,001-40,000",68,1.2,2377433
2026-05-15,3594,"800,001-1,000,000",4,3.87,3716790
2026-05-15,1717,"more than 1,000,001",108,58.2,682258134
2026-05-15,3609,差異數調整（說明4）,0,0.0,0
2026-05-15,1469,"5,001-10,000",5,0.04,37546
2026-05-15,1469,"10,001-15,000",2,0.02,20682
2026-05-15,1469,"15,001-20,000",4,0.08,75249
2026-05-15,1469,"20,001-30,000",8,0.24,212818
2026-05-15,1469,"30,001-40,000",1,0.03,30803
2026-05-15,1469,"40,001-50,000",1,0.05,49700
2026-05-15,1469,"50,001-100,000",6,0.46,404199
2026-05-15,1470,"50,001-100,000",33,2.83,2428011
2026-05-15,1470,"100,001-200,000",20,3.68,3160922
2026-05-15,1470,"200,001-400,000",11,3.4,2917076
2026-05-15,1470,"400,001-600,000",11,6.19,5315316
2026-05-15,3703,"200,001-400,000",102,3.43,28249391
2026-05-15,2114,"200,001-400,000",14,5.2,4056417
2026-05-15,1432,"40,001-50,000",29,1.19,1294551
2026-05-15,2360,"20,001-30,000",196,1.16,4934308
2026-05-15,1734,"200,001-400,000",49,7.47,14209206
2026-05-15,1734,"100,001-200,000",82,5.76,10967718
2026-05-15,1734,"50,001-100,000",155,5.57,10604098
2026-05-15,2360,total,31267,100.0,425245742
2026-05-15,8940,1-999,6066,1.6,1086094
2026-05-15,8940,"1,000-5,000",2808,8.09,5460316
2026-05-15,8940,"5,001-10,000",320,3.68,2485449
2026-05-15,2024,"5,001-10,000",278,2.24,2192495
2026-05-15,3642,"400,001-600,000",1,1.3,598999
2026-05-15,2360,"15,001-20,000",156,0.66,2824796
2026-05-15,2360,"5,001-10,000",436,0.76,3274141
2026-05-15,2360,"1,000-5,000",4447,1.79,7618899
2026-05-15,2360,1-999,24671,0.45,1926367
2026-05-15,2024,"10,001-15,000",64,0.83,813498
2026-05-15,2024,"1,000-5,000",2146,4.39,4286226
2026-05-15,8940,"10,001-15,000",103,1.97,1335961
2026-05-15,2360,"10,001-15,000",278,0.83,3536576
2026-05-15,2020,"800,001-1,000,000",7,2.3,6155685
2026-05-15,2706,total,16751,100.0,499998346
2026-05-15,2706,差異數調整（說明4）,0,0.0,0
2026-05-15,3379,"10,001-15,000",137,4.67,1776746
2026-05-15,3379,差異數調整（說明4）,0,0.0,0
2026-05-15,2017,差異數調整（說明4）,0,0.0,0
2026-05-15,2020,"5,001-10,000",2692,7.4,19783273
2026-05-15,2107,"800,001-1,000,000",3,0.87,2657719
2026-05-15,2020,"10,001-15,000",1046,4.82,12894828
2026-05-15,2020,"20,001-30,000",517,4.87,13022647
2026-05-15,3379,1-999,23933,0.64,245915
2026-05-15,3379,"1,000-5,000",4957,24.46,9307536
2026-05-15,1734,"400,001-600,000",14,3.53,6731554
2026-05-15,2020,total,60966,100.0,267031320
2026-05-15,2020,差異數調整（說明4）,0,0.0,0
2026-05-15,3379,"more than 1,000,001",3,24.78,9430075
2026-05-15,2702,total,12749,100.0,156613249
2026-05-15,1470,"30,001-40,000",7,0.27,237225
2026-05-15,3054,"more than 1,000,001",10,85.19,68710386
2026-05-15,1734,"600,001-800,000",7,2.52,4795356
2026-05-15,1909,"40,001-50,000",494,1.72,22880421
2026-05-15,2360,差異數調整（說明4）,1,-0.01,-85000
2026-05-15,2362,"15,001-20,000",393,1.16,7238893
2026-05-15,1735,"15,001-20,000",66,1.24,1235635
2026-05-15,8464,"5,001-10,000",153,0.4,1186474
2026-05-15,1735,"10,001-15,000",84,1.09,1083383
2026-05-15,3379,"20,001-30,000",72,4.74,1803458
2026-05-15,1735,"5,001-10,000",318,2.56,2553330
2026-05-15,1734,total,71935,100.0,190196774
2026-05-15,1734,"800,001-1,000,000",4,1.86,3543911
2026-05-15,2706,"more than 1,000,001",26,81.55,407774971
2026-05-15,3054,"1,000-5,000",1127,2.62,2119977
2026-05-15,3546,"100,001-200,000",29,7.36,4300955
2026-05-15,1735,"1,000-5,000",3711,6.99,6956136
2026-05-15,2020,"600,001-800,000",5,1.29,3448092
2026-05-15,1469,"1,000-5,000",51,0.1,94922
2026-05-15,1591,差異數調整（說明4）,0,0.0,0
2026-05-15,4107,"800,001-1,000,000",1,1.44,1000000
2026-05-15,3379,total,29810,100.0,38041748
2026-05-15,3379,"40,001-50,000",19,2.34,891256
2026-05-15,3379,"50,001-100,000",37,6.56,2497366
2026-05-15,3379,"100,001-200,000",15,5.57,2120507
2026-05-15,3379,"200,001-400,000",8,5.11,1945321
2026-05-15,3379,"400,001-600,000",3,3.75,1429817
2026-05-15,3379,"600,001-800,000",0,0.0,0
2026-05-15,3379,"800,001-1,000,000",0,0.0,0
2026-05-15,3054,"5,001-10,000",120,1.15,932826
2026-05-15,2426,"40,001-50,000",119,1.86,5599020
2026-05-15,2362,"30,001-40,000",164,0.94,5901710
2026-05-15,2020,"more than 1,000,001",29,44.65,119236978
2026-05-15,2338,"400,001-600,000",17,2.27,8354159
2026-05-15,3390,"200,001-400,000",25,8.82,6999549
2026-05-15,3390,"400,001-600,000",7,4.12,3275554
2026-05-15,3703,"15,001-20,000",773,1.72,14216569
2026-05-15,2241,差異數調整（說明4）,0,0.0,0
2026-05-15,2020,"400,001-600,000",9,1.69,4516463
2026-05-15,1735,1-999,4674,0.86,859710
2026-05-15,1615,"20,001-30,000",127,1.56,3087470
2026-05-15,1615,total,8357,100.0,196663702
2026-05-15,1735,"50,001-100,000",34,2.63,2623113
2026-05-15,8464,"10,001-15,000",79,0.34,1000946
2026-05-15,3379,"30,001-40,000",30,2.86,1090313
2026-05-15,8464,"15,001-20,000",50,0.3,893816
2026-05-15,8464,"30,001-40,000",38,0.44,1308654
2026-05-15,8464,"40,001-50,000",19,0.3,884283
2026-05-15,8464,"50,001-100,000",72,1.69,4976772
2026-05-15,1615,"1,000-5,000",3604,3.87,7629005
2026-05-15,2241,"more than 1,000,001",10,29.95,31335185
2026-05-15,2241,total,29030,100.0,104602306
2026-05-15,8464,"20,001-30,000",41,0.34,1015361
2026-05-15,1469,"600,001-800,000",1,0.85,749725
2026-05-15,1469,"800,001-1,000,000",2,1.98,1730759
2026-05-15,2360,"40,001-50,000",115,1.22,5219502
2026-05-15,6438,"more than 1,000,001",10,24.24,19933364
2026-05-15,3390,"10,001-15,000",305,4.73,3753436
2026-05-15,2338,"200,001-400,000",38,2.9,10645022
2026-05-15,2114,"40,001-50,000",30,1.78,1392761
2026-05-15,2114,"30,001-40,000",28,1.3,1018989
2026-05-15,2114,"20,001-30,000",72,2.22,1732361
2026-05-15,2338,"600,001-800,000",9,1.78,6565879
2026-05-15,2702,"600,001-800,000",2,0.9,1411354
2026-05-15,2426,"15,001-20,000",488,3.02,9091720
2026-05-15,2426,"10,001-15,000",664,2.82,8502336
2026-05-15,2024,"20,001-30,000",29,0.75,737730
2026-05-15,2702,"800,001-1,000,000",0,0.0,0
2026-05-15,2756,"50,001-100,000",9,2.65,654260
2026-05-15,2338,"800,001-1,000,000",9,2.26,8309223
2026-05-15,2338,"more than 1,000,001",24,40.7,149313540
2026-05-15,2701,1-999,9318,0.38,1738980
2026-05-15,2701,"1,000-5,000",3940,1.95,8807185
2026-05-15,2114,1-999,1777,0.39,311885
2026-05-15,2114,"1,000-5,000",2930,7.35,5737287
2026-05-15,2114,"5,001-10,000",424,4.01,3128391
2026-05-15,2114,"10,001-15,000",156,2.43,1897589
2026-05-15,3390,"100,001-200,000",37,6.99,5547167
2026-05-15,3390,"50,001-100,000",98,8.95,7107408
2026-05-15,1732,1-999,32905,0.48,204763
2026-05-15,2362,"20,001-30,000",352,1.43,8927745
2026-05-15,3390,"40,001-50,000",48,2.76,2194970
2026-05-15,2756,"100,001-200,000",6,3.46,852685
2026-05-15,2338,"15,001-20,000",619,3.04,11154464
2026-05-15,1231,差異數調整（說明4）,0,0.0,0
2026-05-15,1732,"5,001-10,000",471,9.13,3877403
2026-05-15,1732,"1,000-5,000",4860,21.32,9050869
2026-05-15,3390,"30,001-40,000",72,3.22,2560022
2026-05-15,2023,"50,001-100,000",664,2.38,44811977
2026-05-15,1732,"600,001-800,000",0,0.0,0
2026-05-15,1232,差異數調整（說明4）,0,0.0,0
2026-05-15,3712,"1,000-5,000",14713,12.34,30407209
2026-05-15,1470,"20,001-30,000",13,0.37,320795
2026-05-15,3390,1-999,49723,0.51,409195
