date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2026-04-15,2382,1400,8,965656,639,9902,9149, ,5,113,0,965656,54,866,925
2026-04-15,2009,235,0,89905,448,5214,5427, ,0,3,0,89905,0,18,21
2026-04-15,6456,5168,0,84484,4234,11206,10272, ,34,17,0,84484,250,367,134
2026-04-15,6194,3,0,12000,7,1726,1730,,0,0,0,12000,0,0,0
2026-04-15,2324,2857,10,1101786,384,37165,34702, ,5,9,0,1101786,68,301,242
2026-04-15,2383,164,0,89580,141,1866,1843, ,2,2,0,89580,7,49,44
2026-04-15,4743,172,24,120102,217,12085,12154,,0,12,0,120102,0,77,65
2026-04-15,2838,0,0,1085137,0,626,626, ,0,0,0,1085137,0,4,4
2026-04-15,8081,15,0,21543,14,787,786, ,0,0,0,21543,0,0,0
2026-04-15,3211,570,1,38592,298,6450,6179,,0,4,0,38592,6,12,14
2026-04-15,2855,177,0,400353,259,4792,4874, ,0,0,0,400353,3,40,37
2026-04-15,3583,364,0,20086,186,2532,2354, ,266,32,51,20086,59,587,611
2026-04-15,3653,77,0,36683,110,1822,1855, ,0,0,0,36683,1,5,4
2026-04-15,6120,531,0,149749,1487,8385,9341, ,0,0,0,149749,0,0,0
2026-04-15,1586,60,0,21712,64,14251,14255,,0,0,0,21712,0,0,0
2026-04-15,3038,123,0,39351,412,1281,1570, ,0,2,0,39351,0,2,4
2026-04-15,1233,0,0,22647,0,61,61, ,0,0,0,22647,0,0,0
2026-04-15,8044,104,3,33644,31,2651,2581,,0,0,0,33644,0,0,0
2026-04-15,2867,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-04-15,3576,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-04-15,2880,70,0,3479241,32,586,548, ,0,0,0,3479241,0,0,0
2026-04-15,6547,280,0,82187,252,8556,8528,,1,76,4,82187,359,487,774
2026-04-15,2812,127,6,1505406,8,5424,5311, ,0,0,0,1505406,0,0,0
2026-04-15,1717,5187,42,293061,5200,30191,30246, ,118,177,3,293061,12,997,1165
2026-04-15,6257,1165,28,120978,1793,12140,12796, ,13,8,0,120978,25,194,177
2026-04-15,3036,80,0,317287,122,3798,3840, ,1,8,219,317287,17,983,1193
2026-04-15,2849,0,0,223623,0,85,85, ,0,0,0,223623,0,0,0
2026-04-15,5521,234,27,123070,57,16953,16803, ,6,0,0,123070,0,3,3
2026-04-15,3034,116,16,152127,246,3873,4019, ,1,0,0,152127,1,10,9
2026-04-15,5269,65,1,18694,76,2345,2357, ,0,0,0,18694,0,0,0
2026-04-15,6415,227,1,97237,260,6171,6205, ,4,10,0,97237,40,92,62
2026-04-15,5533,6,0,71311,10,603,607, ,0,0,0,71311,0,0,0
2026-04-15,5274,5,0,9450,15,95,105,,0,0,0,9450,0,1,1
2026-04-15,3209,230,1,58847,582,4451,4804, ,6,0,0,58847,0,2,2
2026-04-15,2820,41,0,335740,18,893,870, ,0,0,0,335740,0,0,0
2026-04-15,2308,274,4,649385,360,4930,5020, ,6,1,0,649385,7,99,93
2026-04-15,2834,61,0,2429515,168,4995,5102, ,0,0,0,2429515,0,0,0
2026-04-15,6005,169,0,542727,554,4176,4561, ,0,10,598,542727,1,779,1386
2026-04-15,1210,622,0,223691,43,1558,979, ,0,0,0,223691,9,26,17
2026-04-15,3008,427,0,33367,276,1193,1042, ,3,0,0,33367,2,10,8
2026-04-15,6269,170,1,80782,137,4674,4642, ,1,2,0,80782,1,114,115
2026-04-15,1584,95,0,58117,16,6846,6767,,0,0,0,58117,0,18,18
2026-04-15,1236,12,0,21668,7,160,155, ,0,0,0,21668,0,0,0
2026-04-15,3037,49,3,393882,320,34958,35232, ,92,53,0,393882,0,176,229
2026-04-15,3596,33,0,55088,88,960,1015, ,0,1,0,55088,5,22,18
2026-04-15,2397,9,0,28672,1,1279,1271, ,0,0,0,28672,0,2,2
2026-04-15,1711,4710,1,136938,3445,29319,28055, ,96,26,0,136938,1045,1385,366
2026-04-15,4171,1,0,14514,5,833,837,,0,0,0,14514,0,0,0
2026-04-15,2408,7491,36,774656,6382,116117,115044, ,129,426,0,774656,144,967,1249
2026-04-15,6409,151,0,21925,125,1841,1815, ,0,1,0,21925,5,12,8
2026-04-15,3494,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-04-15,2816,9,0,55902,6,311,308, ,0,0,0,55902,0,0,0
2026-04-15,2851,69,0,200097,54,1032,1017, ,0,0,0,200097,11,26,15
2026-04-15,6230,9,0,21585,13,469,473, ,0,0,0,21585,0,0,0
2026-04-15,1531,17,0,45527,9,2172,2164, ,0,0,0,45527,0,0,0
2026-04-15,1321,26,0,56807,43,7561,7578, ,0,0,0,56807,0,0,0
2026-04-15,1526,28,0,15000,8,873,853, ,0,0,0,15000,0,0,0
2026-04-15,1234,0,0,100467,0,21,21, ,0,0,0,100467,0,0,0
2026-04-15,1536,132,1,69739,70,8444,8383, ,0,4,0,69739,291,323,36
2026-04-15,3189,2447,13,131731,2659,18337,18562, ,52,17,0,131731,49,168,136
2026-04-15,3035,164,21,65137,747,15170,15774, ,0,3,0,65137,11,65,57
2026-04-15,1515,10,0,45368,0,1682,1672, ,0,4,0,45368,0,1,5
2026-04-15,2393,95,1,110848,85,1685,1676, ,0,0,0,110848,0,0,0
2026-04-15,2850,17,0,78990,12,170,165, ,0,0,0,78990,0,0,0
2026-04-15,3597,4,0,9809,2,1284,1282,,0,0,0,9809,0,0,0
2026-04-15,2007,0,0,0,30,153,183,OX ,0,0,0,0,0,0,0
2026-04-15,2399,1880,4,44525,2120,9411,9655, ,0,0,0,44525,0,0,0
2026-04-15,6446,90,25,94981,77,7036,7048, ,0,0,0,94981,1,2,1
2026-04-15,3593,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-04-15,2008,0,0,47713,0,238,238, ,0,0,0,47713,0,0,0
2026-04-15,4175,0,0,10580,0,31,31,,0,0,0,10580,0,0,0
2026-04-15,2317,1565,38,3507162,1620,60423,60516, ,8,23,0,3507162,43,307,287
2026-04-15,2504,50,100,295000,1,3263,3314, ,0,0,0,295000,0,0,0
2026-04-15,1402,299,0,1338218,325,11019,11045, ,0,0,0,1338218,0,3,3
2026-04-15,2908,235,0,127471,55,13101,12921, ,0,0,0,127471,0,0,0
2026-04-15,1713,94,0,37737,19,3083,3008, ,0,0,0,37737,0,0,0
2026-04-15,2303,7558,6,3144631,5006,78820,76274, ,27,36,8,3144631,250,626,420
2026-04-15,1219,136,0,85309,3,686,553, ,0,0,0,85309,0,0,0
2026-04-15,3533,62,0,28133,127,753,818, ,0,0,0,28133,4,4,0
2026-04-15,3023,21,0,60017,13,1740,1732, ,0,0,0,60017,0,13,13
2026-04-15,2353,1111,3,761963,666,28741,28299, ,5,3,5,761963,65,96,39
2026-04-15,2905,72,0,277592,55,8989,8972, ,0,0,0,277592,0,0,0
2026-04-15,6263,2,0,15625,3,172,173,,0,0,0,15625,0,0,0
2026-04-15,4958,1544,0,267649,1611,22368,22435, ,24,30,0,267649,7,161,184
2026-04-15,1608,74,6,158193,142,7766,7840, ,0,0,0,158193,0,0,0
2026-04-15,2337,19110,8,495313,32886,129656,143440, ,124,483,0,495313,215,682,950
2026-04-15,3260,1756,3,81436,1082,18533,17862,11   A,20,82,226,81436,64,501,709
2026-04-15,2013,0,0,50000,7,1447,1454, ,0,0,0,50000,0,0,0
2026-04-15,3017,136,4,98135,201,3452,3521, ,3,1,0,98135,6,38,33
2026-04-15,2354,504,12,353621,262,24699,24469, ,29,3,0,353621,5,30,28
2026-04-15,2903,1,0,354235,4,1666,1669, ,0,0,0,354235,0,0,0
2026-04-15,1225,3,0,60567,1,4657,4655, ,0,0,0,60567,0,0,0
2026-04-15,2911,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-04-15,3515,24,0,30886,78,2349,2403, ,0,0,0,30886,0,14,14
2026-04-15,1477,39,9,61673,12,567,549, ,0,0,0,61673,0,6,6
2026-04-15,2892,15,0,3594867,30,9040,9055, ,0,0,0,3594867,0,0,0
2026-04-15,2356,451,5,896868,713,23355,23622, ,5,13,0,896868,24,85,74
2026-04-15,2891,438,2,4919454,99,4159,3822, ,1,3,0,4919454,2,26,27
2026-04-15,2910,0,0,43850,0,3,3, ,0,0,0,43850,0,0,0
2026-04-15,4968,93,2,23052,159,5893,5961, ,0,1,0,23052,0,37,38
2026-04-15,3481,18257,67,1997299,28030,309992,319832, ,651,171,1,1997299,1946,10124,8350
2026-04-15,2348,2,1,37974,21,1741,1761, ,0,0,0,37974,0,0,0
2026-04-15,4961,31,2,30313,68,2377,2416, ,2,0,0,30313,0,7,7
2026-04-15,1603,1,0,47922,5,2492,2496, ,0,0,0,47922,0,0,0
2026-04-15,2915,19,0,276079,4,8460,8445, ,0,2,0,276079,0,42,44
2026-04-15,2344,7893,252,1125000,6531,130034,128924, ,128,427,0,1125000,426,2014,2015
2026-04-15,1513,235,13,125778,120,7905,7803, ,0,0,0,125778,1,10,9
2026-04-15,3406,391,1,28185,328,2308,2246, ,0,7,0,28185,1,25,31
2026-04-15,6214,9,1,68060,67,1230,1289, ,0,5,0,68060,0,0,5
2026-04-15,1218,32,0,124999,18,1656,1642, ,2,0,0,124999,0,0,0
2026-04-15,2345,169,4,140279,290,1377,1502, ,0,3,0,140279,2,25,26
2026-04-15,6770,4311,48,1060950,3717,127090,126544, ,58,320,1,1060950,573,3132,2880
2026-04-15,1524,58,2,41327,187,4640,4771, ,0,0,0,41327,0,0,0
2026-04-15,3013,312,13,51284,217,12598,12516, ,1,1,0,51284,1,3,3
2026-04-15,2912,1,0,259905,53,594,646, ,0,0,0,259905,0,3,3
2026-04-15,6789,1648,2,79574,1521,15022,14897, ,17,25,0,79574,6,86,105
2026-04-15,2351,1024,0,45535,682,12482,12140, ,2,9,212,45535,18,1742,1945
2026-04-15,4938,84,2,670541,316,4806,5040, ,0,9,0,670541,0,24,33
2026-04-15,1504,774,0,594110,637,24323,24186, ,3,4,0,594110,6,100,98
2026-04-15,3376,998,0,48940,217,14280,13499, ,0,2,0,48940,364,377,15
2026-04-15,2015,0,0,145399,4,37,41, ,0,0,0,145399,0,0,0
2026-04-15,4966,134,5,20014,97,4881,4849,,0,0,0,20014,0,0,0
2026-04-15,3443,349,1,33502,619,2701,2972, ,5,15,0,33502,5,151,161
2026-04-15,3016,255,0,72135,518,4274,4537, ,23,1,0,72135,21,63,43
2026-04-15,6803,0,0,18198,0,20,20,,0,0,0,18198,0,0,0
2026-04-15,1326,5022,161,1465296,1624,16786,13549, ,68,424,3,1465296,21,205,611
2026-04-15,2409,29443,6,1886774,50822,184927,206312, ,1424,843,1,1886774,1358,6813,6299
2026-04-15,3014,105,0,41496,17,2546,2458, ,0,0,0,41496,0,0,0
2026-04-15,4960,4819,0,142926,2302,22333,19816, ,5,46,0,142926,146,656,556
2026-04-15,1533,30,0,24636,9,703,682, ,0,0,0,24636,0,0,0
2026-04-15,2340,336,0,94655,708,6846,7218, ,2,9,0,94655,0,54,63
2026-04-15,5523,0,0,38750,0,3,3,11     C,0,0,0,38750,0,0,0
2026-04-15,1605,1492,8,1107833,1211,45862,45589, ,9,3,0,1107833,22,265,246
2026-04-15,2014,0,0,0,0,2216,2216,OX ,0,0,0,0,0,0,0
2026-04-15,2881,254,76,3501841,48,7514,7384, ,0,0,0,3501841,0,7,7
2026-04-15,5525,1,0,79526,11,339,349, ,0,0,0,79526,0,0,0
2026-04-15,3518,149,115,23440,93,2513,2572, ,0,0,0,23440,2,7,5
2026-04-15,6278,9786,0,73099,5502,17709,13425, ,0,0,0,73099,0,0,0
2026-04-15,5009,87,40,150617,44,7043,7040,,0,0,0,150617,0,8,8
2026-04-15,6442,483,1,19647,288,4337,4143, ,5,1,3,19647,44,115,75
2026-04-15,2365,325,3,55382,418,9775,9871, ,0,0,0,55382,0,0,0
2026-04-15,2884,50,0,4043500,344,3179,3473, ,0,0,0,4043500,2,7,5
2026-04-15,4906,3016,3,109088,3144,30933,31064, ,39,165,266,109088,159,1620,1892
2026-04-15,3230,15,0,17752,5,6262,6252,,0,0,0,17752,0,3,3
2026-04-15,6146,142,0,25466,55,549,462,,0,0,0,25466,0,2,2
2026-04-15,2329,3468,0,139994,1584,26569,24685, ,17,29,0,139994,36,224,217
2026-04-15,2010,162,0,161913,39,1742,1619, ,0,0,0,161913,0,0,0
2026-04-15,2368,426,0,129261,607,4607,4788, ,24,9,48,129261,121,283,219
2026-04-15,1217,11,0,123628,2,2089,2080, ,0,0,0,123628,0,0,0
2026-04-15,2379,10,0,128878,25,3248,3263, ,0,0,0,128878,0,24,24
2026-04-15,1589,0,0,0,0,1973,1973,OX!,0,0,0,0,0,0,0
2026-04-15,2883,1157,0,4243711,872,14341,14056, ,0,1,0,4243711,1,20,20
2026-04-15,1710,462,0,221425,533,8275,8346, ,0,31,0,221425,10,16,37
2026-04-15,6669,217,2,46460,83,2735,2603, ,3,4,0,46460,0,7,11
2026-04-15,3031,1626,0,43300,1769,6333,6476, ,45,203,0,43300,91,257,369
2026-04-15,3548,580,0,16936,564,3850,3834,,0,0,0,16936,0,0,0
2026-04-15,2882,293,6,3667302,35,4892,4640, ,0,0,0,3667302,39,99,60
2026-04-15,1232,0,0,39993,0,5,5, ,0,0,0,39993,0,0,0
2026-04-15,2357,40,3,185690,140,2475,2578, ,0,0,0,185690,0,25,25
2026-04-15,1525,0,0,18350,0,230,230, ,0,0,0,18350,0,0,0
2026-04-15,1591,58,9,8699,142,1424,1517,,61,0,0,8699,8,5,13
2026-04-15,4904,0,0,878396,3,76,79, ,0,0,0,878396,0,0,0
2026-04-15,5531,0,0,244397,5,2837,2842, ,0,0,0,244397,0,0,0
2026-04-15,3228,0,0,0,0,0,0,OX,0,0,0,0,0,0,0
2026-04-15,3030,637,5,59054,593,9740,9701, ,2,44,0,59054,8,129,165
2026-04-15,1229,38,0,448990,58,2457,2477, ,0,0,0,448990,2,2,0
2026-04-15,2885,220,0,3332787,87,1516,1383, ,0,0,0,3332787,1,2,1
2026-04-15,1514,334,5,68277,230,6476,6377, ,7,0,0,68277,18,23,5
2026-04-15,2890,14,0,3623080,66,1569,1621, ,0,0,0,3623080,1,19,18
2026-04-15,3032,59,0,25821,34,6536,6511, ,0,0,0,25821,0,20,20
2026-04-15,2332,206,35,150560,165,21171,21165, ,0,3,0,150560,0,20,23
2026-04-15,4174,19,0,32894,13,963,957,,0,0,0,32894,0,0,0
2026-04-15,3231,2550,5,795103,989,56172,54616, ,2,24,1,795103,11,314,328
2026-04-15,2886,8,0,3708344,68,1089,1149, ,0,0,0,3708344,0,0,0
2026-04-15,6510,185,1,8197,146,557,519,,0,4,0,8197,0,8,4
2026-04-15,6147,3337,0,186148,2585,42989,42237,,3025,21,1,186148,143,618,741
2026-04-15,6414,29,0,36471,71,1269,1311, ,0,0,0,36471,0,236,236
2026-04-15,3530,12,0,19368,2,1301,1291, ,0,0,0,19368,0,0,0
2026-04-15,5522,11,0,195399,17,993,999, ,0,0,0,195399,0,1,1
2026-04-15,1590,110,0,49999,31,252,173, ,4,0,0,49999,0,0,0
2026-04-15,2012,0,0,75540,0,64,64, ,0,0,0,75540,0,0,0
2026-04-15,1535,4,0,30935,1,49,46, ,0,0,0,30935,0,0,0
2026-04-15,1609,152,38,196315,314,12122,12322, ,0,0,0,196315,0,18,18
2026-04-15,6227,42,0,19027,44,3109,3111,,1,0,0,19027,0,21,21
2026-04-15,3028,488,9,59310,514,3009,3044, ,60,1,0,59310,3,19,17
2026-04-15,2887,193,0,6216599,249,48297,48353, ,0,2,0,6216599,24,28,6
2026-04-15,4919,2282,2,104941,4086,15574,17380, ,63,181,0,104941,134,477,524
2026-04-15,6277,10,0,29867,220,501,711, ,0,0,0,29867,0,0,0
2026-04-15,1532,50,6,105651,2,2570,2528, ,0,0,0,105651,0,0,0
2026-04-15,1466,23,0,27789,21,4643,4641, ,0,0,0,27789,0,0,0
2026-04-15,2330,851,12,6483131,1259,26878,27298, ,2,4,0,6483131,29,96,71
2026-04-15,2049,1530,0,88448,3533,6549,8552, ,30,32,0,88448,30,110,112
2026-04-15,1612,25,0,79020,26,1601,1602, ,0,0,0,79020,0,1,1
2026-04-15,3532,897,1,96962,530,4717,4351, ,19,1,0,96962,150,223,74
2026-04-15,1216,10,0,1420503,99,1071,1160, ,0,0,0,1420503,1,27,26
2026-04-15,3045,235,12,930815,0,787,564, ,0,46,0,930815,0,20,66
2026-04-15,4133,2,0,15138,2,969,969, ,0,0,0,15138,0,0,0
2026-04-15,2363,324,41,128747,375,18799,18891, ,0,1,0,128747,12,60,49
2026-04-15,2406,1470,0,87726,1096,14804,14430, ,15,94,0,87726,3,966,1057
2026-04-15,5880,50,0,3920234,1,1436,1387, ,0,0,0,3920234,0,0,0
2026-04-15,2538,6,0,111256,30,2629,2653, ,0,0,0,111256,0,0,0
2026-04-15,1762,14,1,19229,13,860,860, ,0,0,0,19229,1,3,2
2026-04-15,1304,1411,4,297190,1921,14007,14521, ,11,352,0,297190,67,383,668
2026-04-15,2514,12,0,98682,1,15234,15223, ,0,0,0,98682,0,0,0
2026-04-15,6461,0,0,0,0,0,0,OX,0,0,0,0,0,0,0
2026-04-15,2364,4,0,13097,3,1011,1010, ,0,0,0,13097,0,1,1
2026-04-15,3044,1296,0,131401,414,7089,6207, ,6,2,0,131401,4,18,16
2026-04-15,4121,6,0,20777,49,5318,5361,,0,0,0,20777,2,11,13
2026-04-15,2449,2307,10,305686,927,14518,13148, ,17,34,0,305686,7,232,259
2026-04-15,2062,9,10,49998,57,2073,2131, ,0,0,0,49998,0,1,1
2026-04-15,2471,4,0,11813,4,1435,1435, ,0,0,0,11813,0,0,0
2026-04-15,3085,0,0,0,0,0,0,OX,0,0,0,0,0,0,0
2026-04-15,6285,2712,4,120915,3634,19304,20230, ,46,23,1,120915,266,563,321
2026-04-15,1529,31,0,38773,53,3424,3446, ,0,2,0,38773,1,8,9
2026-04-15,1726,7,0,40500,0,7,0, ,0,0,0,40500,0,0,0
2026-04-15,1101,1635,3,1880795,2622,29318,30308, ,0,40,0,1880795,8,117,149
2026-04-15,3711,634,6,1115208,667,4894,4933, ,8,64,1,1115208,60,335,340
2026-04-15,1786,90,0,18706,74,5898,5882, ,0,0,0,18706,0,1,1
2026-04-15,3661,170,3,19832,203,5745,5781, ,0,1,0,19832,1,48,48
2026-04-15,2537,16,0,75139,4,3580,3568, ,0,0,0,75139,0,0,0
2026-04-15,3043,2,12,9743,4,1348,1362, ,0,0,0,9743,0,0,0
2026-04-15,1308,460,0,148435,772,9116,9428, ,106,157,0,148435,7,165,315
2026-04-15,6274,749,6,72203,850,7300,7407,,0,0,0,72203,0,0,0
2026-04-15,2002,1934,0,3933715,3513,27902,29481, ,2,95,0,3933715,6,239,328
2026-04-15,3105,2576,10,105985,2165,40044,39643,11   A,38,73,0,105985,62,1288,1277
2026-04-15,5371,378,1,97745,366,20814,20803,,0,7,0,97745,0,23,16
2026-04-15,2543,76,0,132135,119,14137,14180, ,0,0,0,132135,0,0,0
2026-04-15,2439,175,0,63456,167,2988,2980, ,1,0,0,63456,7,7,0
2026-04-15,4123,351,7,180919,309,12970,12935,,0,477,0,180919,0,617,140
2026-04-15,1582,370,0,36067,766,6462,6858, ,22,1,0,36067,21,59,39
2026-04-15,2511,1,0,405831,11,3409,3419, ,0,0,0,405831,0,0,0
2026-04-15,2542,234,1,543270,9,8880,8656, ,0,0,0,543270,0,0,0
2026-04-15,3050,21,3,38746,12,3923,3917, ,0,0,0,38746,0,0,0
2026-04-15,3707,824,1,86617,432,13156,12765,,23,76,0,86617,31,99,54
2026-04-15,2474,176,3,140342,38,2214,2079, ,0,1,0,140342,0,20,21
2026-04-15,4160,2,0,6672,0,128,126,,0,0,0,6672,0,0,0
2026-04-15,1519,334,0,78970,269,2744,2679, ,0,0,0,78970,5,6,1
2026-04-15,2540,99,0,236218,28,3020,2949, ,0,4,0,236218,0,29,33
2026-04-15,2441,649,0,142211,2106,24227,25684, ,4,2,0,142211,1,10,11
2026-04-15,4148,21,0,16808,16,611,606, ,0,0,0,16808,0,0,0
2026-04-15,2207,0,0,139275,2,67,69, ,0,0,0,139275,0,0,0
2026-04-15,4116,1,0,11141,0,220,219,11     C,0,0,0,11141,0,0,0
2026-04-15,2461,195,0,47992,28,3368,3201, ,0,2,0,47992,2,9,9
2026-04-15,3057,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-04-15,1307,19,0,99454,70,2056,2107, ,0,3,0,99454,4,34,33
2026-04-15,5483,802,14,160305,621,8453,8286,,10,13,0,160305,3,39,29
2026-04-15,1314,833,0,946212,1079,46815,47061, ,7,421,0,946212,10,71,482
2026-04-15,4106,0,0,25227,0,438,438, ,0,0,0,25227,0,0,0
2026-04-15,1789,36,0,197684,54,3212,3230, ,0,0,0,197684,0,0,0
2026-04-15,4142,40,26,107376,26,6476,6488, ,0,0,0,107376,13,13,0
2026-04-15,1580,0,0,12334,0,18,18,,0,0,0,12334,0,0,0
2026-04-15,4147,50,150,68300,22,8677,8799,,1,0,0,68300,0,23,23
2026-04-15,4108,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-04-15,6488,458,0,119528,596,3426,3564,,2,12,4,119528,1,74,67
2026-04-15,5512,20,0,191578,23,4081,4084,,0,0,0,191578,0,0,0
2026-04-15,6523,2,0,11261,2,61,61,11     C,0,0,0,11261,0,0,0
2026-04-15,1760,6,0,21434,4,1049,1047, ,0,0,0,21434,0,0,0
2026-04-15,3047,20,1,56190,38,7332,7351, ,0,0,0,56190,0,0,0
2026-04-15,3062,976,37,82522,1003,12903,12967, ,3,30,1,82522,42,290,279
2026-04-15,1788,0,0,11130,0,0,0,11     C,0,0,0,11130,0,0,0
2026-04-15,6244,2293,0,96760,1365,14801,13873,,0,0,0,96760,0,0,0
2026-04-15,3059,166,0,76806,142,12011,11987, ,2,1,0,76806,0,32,33
2026-04-15,2528,2,0,108506,2,4967,4967, ,0,1,0,108506,0,40,41
2026-04-15,2201,1251,6,267500,308,12329,11392, ,3,11,0,267500,22,44,33
2026-04-15,2534,9,0,118556,1,12387,12379, ,0,0,0,118556,0,0,0
2026-04-15,2597,2,0,77679,0,509,507, ,0,0,0,77679,0,11,11
2026-04-15,1725,11,0,45457,2,250,241, ,0,0,0,45457,0,0,0
2026-04-15,1537,0,0,20515,0,29,29, ,0,0,0,20515,0,0,0
2026-04-15,2462,23,0,30486,4,1977,1958, ,0,0,0,30486,0,0,0
2026-04-15,2460,0,0,0,54,422,476,OX ,0,0,0,0,0,0,0
2026-04-15,3048,381,0,61207,499,5711,5829, ,19,1,0,61207,15,41,27
2026-04-15,1733,5,0,24987,83,3830,3908, ,0,0,0,24987,0,0,0
2026-04-15,2520,33,0,152371,34,4493,4494, ,0,0,0,152371,4,33,29
2026-04-15,2454,790,48,400976,872,7166,7296, ,5,0,0,400976,22,51,29
2026-04-15,8210,482,1,31329,412,3738,3669, ,1,2,0,31329,6,41,37
2026-04-15,5876,1,0,1215400,14,882,895, ,0,0,0,1215400,0,0,0
2026-04-15,2063,0,0,12025,0,88,88,11     C,0,0,0,12025,0,0,0
2026-04-15,2103,358,0,206427,363,11500,11505, ,0,1,0,206427,0,2,3
2026-04-15,2516,0,0,0,0,0,0,OX ,0,0,0,0,0,0,0
2026-04-15,2536,1,0,83202,12,7178,7189, ,0,0,0,83202,0,0,0
2026-04-15,5536,176,3,31020,368,2009,2204,,1,7,0,31020,0,23,16
2026-04-15,2204,35,51,138405,273,3662,3951, ,0,0,0,138405,0,0,0
2026-04-15,4119,15,0,29877,7,523,515, ,0,0,0,29877,0,0,0
2026-04-15,3049,0,1,0,0,87,88,OX ,0,0,0,0,0,0,0
2026-04-15,1313,479,0,337711,265,11547,11333, ,12,46,0,337711,2,41,85
2026-04-15,2535,30,1,67698,9,370,350, ,0,0,0,67698,0,1,1
2026-04-15,3046,4,0,19612,23,1043,1062, ,0,0,0,19612,0,7,7
2026-04-15,5519,7,0,54799,2,362,357, ,0,0,0,54799,0,0,0
2026-04-15,2455,20,4,46226,386,9803,10173, ,51,138,0,46226,0,394,532
2026-04-15,1312,2176,0,276655,2758,14191,14773, ,50,158,0,276655,8,165,315
2026-04-15,1723,96,0,59226,53,1360,1317, ,0,0,0,59226,0,1,1
2026-04-15,2524,0,0,91495,4,3268,3272, ,0,0,0,91495,0,13,13
2026-04-15,6271,1591,0,52264,2525,7644,8578, ,20,6,0,52264,9,88,85
2026-04-15,1305,304,0,145262,619,8202,8517, ,1,20,0,145262,329,773,464
2026-04-15,2515,310,4,401976,22,28447,28163, ,0,7,0,401976,0,50,57
2026-04-15,2509,20,0,56137,18,664,662, ,0,0,0,56137,0,0,0
2026-04-15,5538,0,0,50300,1,32,33, ,0,0,0,50300,0,0,0
2026-04-15,2506,0,0,75125,0,2020,2020, ,0,0,0,75125,0,0,0
